molecule_ID,MOL_ID,file_ID,molecule_name,ob,mw,alogp,caco2,bbb,halflife,hdon,hacc,dl,FASA
9606,MOL009606,wy_gqz_Molecule551.mol2,"(4aS,7R)-7-isopropenyl-1,4a-dimethyl-5,6,7,8-tetrahydronaphthalen-2-one",35.46418632,216.350,3.783,1.45375,1.55713,5.020219,0,1,0.096592,0.34261835
9607,MOL009607,wy_gqz_Molecule552.mol2,"(1R,4aR,5S,8aS)-1,5-dimethyldecalin",59.440164136,166.340,4.285,1.76599,2.11270,10.9334,0,0,0.048564,0.17984052
9608,MOL009608,wy_gqz_Molecule553.mol2,WLN: E6E,7.57195457642,243.980,3.356,1.76737,1.93384,,0,0,0.0066514,0.51733226
9609,MOL009609,wy_gqz_Molecule554.mol2,"1,6-dimethyl-1-isopropyl-1,2,3,4,4a,7-hexahydronaphthalene",39.5448561434,204.390,4.699,1.84924,2.06021,-2.972036,0,0,0.081253,0.23937622
9610,MOL009610,wy_gqz_Molecule556.mol2,"(1S,4aS,6S,8aR)-1,6-dimethyldecalin",47.4646190953,166.340,4.285,1.77057,2.15930,3.59714,0,0,0.047679,0.17233036
9611,MOL009611,wy_gqz_Molecule560.mol2,Stearyl iodide,6.2211260366,380.450,9.238,1.77909,1.56590,,0,0,0.10718,0.25090164
9612,MOL009612,wy_gqz_Molecule561.mol2,"(24R)-4alpha-Methyl-24-ethylcholesta-7,25-dien-3beta-ylacetate",46.3574992546,482.870,8.793,1.39199,0.99718,8.246643,0,2,0.8398,0.26376513
9613,MOL009613,wy_gqz_Molecule562.mol2,24-Methylcholest-7-en-3belta-ol,8.79044781378,400.760,7.628,1.32237,0.92058,,1,1,0.71546,0.23094311
9614,MOL009614,wy_gqz_Molecule563.mol2,"24-Methylcholesta-7,22-dien-3belta-ol",12.2182779347,398.740,7.183,1.31235,0.93541,,1,1,0.72003,0.2256339
9615,MOL009615,wy_gqz_Molecule564.mol2,"24-Methylenecycloartan-3beta,21-diol",37.3172816187,456.830,6.701,0.94675,0.29732,5.670619,2,2,0.79751,0.226999
9616,MOL009616,wy_gqz_Molecule565.mol2,24-Methylenecycloartanol ferulate,22.0368745831,617.010,10.087,1.10764,0.04997,,1,4,0.39148,0.27779606
9617,MOL009617,wy_gqz_Molecule567.mol2,24-ethylcholest-22-enol,37.0945408649,414.790,7.890,1.33358,0.99239,5.320231,1,1,0.7511,0.21276975
9618,MOL009618,wy_gqz_Molecule568.mol2,"24-ethylcholesta-5,22-dienol",43.8298515785,412.770,7.640,1.31182,0.83918,5.761295,1,1,0.75636,0.21982016
9619,MOL009619,wy_gqz_Molecule569.mol2,Fucostanol,25.3221163528,416.810,8.334,1.39644,1.03210,,1,1,0.74678,0.20562299
9620,MOL009620,wy_gqz_Molecule570.mol2,24-methyl-31-norlanost-9(11)-enol,37.9996853037,428.820,8.153,1.32891,0.93218,5.487178,1,1,0.75092,0.23194796
9621,MOL009621,wy_gqz_Molecule573.mol2,24-methylenelanost-8-enol,42.3681986806,440.830,8.426,1.44305,1.18394,5.427593,1,1,0.76769,0.24932098
9622,MOL009622,wy_gqz_Molecule574.mol2,Fucosterol,43.77639556,412.770,7.834,1.33891,1.01263,5.435691,1,1,0.75668,0.23920399
9623,MOL009623,wy_gqz_Molecule575.mol2,"2,21-Dimethyldocosane",11.1773795884,338.740,10.912,1.87009,1.75081,,0,0,0.23787,0.15550719
9624,MOL009624,wy_gqz_Molecule576.mol2,"(2S,3S,4aR,8aR)-2,3-dimethyldecalin",46.4825558732,166.340,4.285,1.76220,2.07898,-3.53952,0,0,0.047492,0.17154872
9625,MOL009625,wy_gqz_Molecule578.mol2,"2,6,10,15-tetramethylheptadecane",13.73377727,296.650,9.134,1.84465,1.87974,,0,0,0.12827,0.19795455
9626,MOL009626,wy_gqz_Molecule579.mol2,"2,6,10-trimethyl-hexadecane",4.02844093128,268.590,8.426,1.87126,1.95034,,0,0,0.09265,0.19749206
9627,MOL009627,wy_gqz_Molecule580.mol2,"2,6,3-trimethyl-Dodecane",3.84210297036,212.470,6.601,1.84142,2.01156,,0,0,0.044371,0.21811008
9628,MOL009628,wy_gqz_Molecule582.mol2,(2-fluoro-2-methoxycyclopropyl)benzene,62.782701618,166.210,1.810,1.32149,1.31973,2.622525,0,2,0.052125,0.30964032
9629,MOL009629,wy_gqz_Molecule583.mol2,2-methyl-5-ethyloctane,6.17266915337,156.350,4.981,1.80877,2.09759,,0,0,0.017989,0.21943843
9630,MOL009630,wy_gqz_Molecule584.mol2,2-o-(beta-d-glucopyranosyl)-ascorbic acid,7.5593246958,338.300,-3.850,-2.40014,-4.76397,,7,11,0.2445,0.29912654
9631,MOL009631,wy_gqz_Molecule586.mol2,31-Norcyclolaudenol,38.6820961412,440.830,8.042,1.35248,0.93779,4.880158,1,1,0.81391,0.25353551
9632,MOL009632,wy_gqz_Molecule587.mol2,31-norcycloartanol,8.91774397983,414.790,7.530,1.49120,1.28752,,1,1,0.77995,0.2144977
9633,MOL009633,wy_gqz_Molecule588.mol2,31-norlanost-9(11)-enol,38.3539413677,414.790,7.902,1.33752,1.02901,5.371659,1,1,0.7249,0.22289726
9634,MOL009634,wy_gqz_Molecule589.mol2,31-norlanosterol,42.2046205498,412.770,7.846,1.40126,1.02731,5.268427,1,1,0.73012,0.23709071
9635,MOL009635,wy_gqz_Molecule590.mol2,"4,24-methyllophenol",37.8346743267,414.790,7.947,1.42778,1.09906,4.902231,1,1,0.74999,0.21949597
9636,MOL009636,wy_gqz_Molecule591.mol2,"4-((2Z,5E)-5-methylhepta-2,5-dien-2-yl)cyclohex-1-ene",39.7978856647,190.360,4.829,1.88542,1.99822,5.43286,0,0,0.045171,0.27252722
9637,MOL009637,wy_gqz_Molecule594.mol2,"4-[(Z,1R)-3-(4-methoxyphenyl)-1-vinylprop-2-enyl]phenol",43.4720379298,266.360,4.306,1.41196,1.09966,6.961184,1,2,0.15298,0.32577455
9638,MOL009638,wy_gqz_Molecule595.mol2,1-(2-hydrazino-4-methyl-5-pyrimidinyl)ethanone,38.5292007412,166.210,-0.294,-0.07833,-0.69837,34.633771,3,5,0.03906,0.28291902
9639,MOL009639,wy_gqz_Molecule596.mol2,Lophenol,38.12940252,400.760,7.695,1.36486,1.09998,4.757872,1,1,0.714,0.20398965
9640,MOL009640,wy_gqz_Molecule597.mol2,"4alpha,14alpha,24-trimethylcholesta-8,24-dienol",38.909889728,426.800,8.293,1.39949,1.05760,6.674022,1,1,0.75772,0.24017581
9641,MOL009641,wy_gqz_Molecule598.mol2,"4alpha,24-dimethylcholesta-7,24-dienol",42.6530409847,412.770,7.892,1.43120,0.97601,5.439695,1,1,0.75297,0.23145935
9642,MOL009642,wy_gqz_Molecule599.mol2,"4alpha-methyl-24-ethylcholesta-7,24-dienol",42.2950945349,426.800,8.348,1.44898,1.08442,5.830477,1,1,0.78304,0.22690836
9643,MOL009643,wy_gqz_Molecule601.mol2,5-Butylnonane,12.7964646122,184.410,6.098,1.82566,1.99041,,0,0,0.026726,0.20363778
9644,MOL009644,wy_gqz_Molecule602.mol2,6-Fluoroindole-7-Dehydrocholesterol,43.726025126,402.700,7.036,1.03370,0.54449,5.103118,1,2,0.72224,0.23734142
9645,MOL009645,wy_gqz_Molecule603.mol2,7-O-Methylluteolin-6-C-beta-glucoside,1.25068660924,480.460,0.110,-1.23584,-2.17730,,7,12,0.81572,0.27091086
9646,MOL009646,wy_gqz_Molecule603_qt.mol2,7-O-Methylluteolin-6-C-beta-glucoside_qt,40.773688434,318.300,2.014,0.33243,-0.46685,14.099055,4,7,0.30497,0.29483029
9647,MOL009647,wy_gqz_Molecule605.mol2,7-bromomethyl-7-hexadecene,6.47325924121,317.400,7.931,1.92634,1.96044,,0,0,0.078832,0.26001781
9648,MOL009648,wy_gqz_Molecule608.mol2,9-Octylheptadecane,9.76108287275,352.770,11.572,1.92092,1.77572,,0,0,0.20234,0.15384993
9649,MOL009649,wy_gqz_Molecule609.mol2,Anhydrorhodovibrin,26.7947679323,566.990,11.624,2.29400,0.86153,,0,1,0.45997,0.35743859
9650,MOL009650,wy_gqz_Molecule612.mol2,Atropine,42.1589707825,289.410,1.721,0.56932,0.39129,5.274339,1,4,0.19299,0.25939518
9651,MOL009651,wy_gqz_Molecule621.mol2,Cryptoxanthin monoepoxide,46.9537193738,568.960,9.500,1.48975,-0.03313,4.401327,1,2,0.56103,0.32612327
9652,MOL009652,wy_gqz_Molecule622.mol2,Cycloartanolacetate,6.38472211462,470.860,8.183,1.42718,1.28696,,0,2,0.79943,0.21878153
9653,MOL009653,wy_gqz_Molecule623.mol2,Cycloeucalenol,39.7264721596,426.800,7.586,1.41559,1.04190,5.009472,1,1,0.79446,0.22941984
9654,MOL009654,wy_gqz_Molecule624.mol2,Cyclofoetoside B,8.240451355,933.270,-0.616,-3.54978,-4.64096,,12,18,0.075815,0.24860932
9655,MOL009655,wy_gqz_Molecule624_qt.mol2,Cyclofoetoside B_qt,10.9201851041,492.820,3.225,-0.50696,-1.35366,,5,5,0.78205,0.22650117
9656,MOL009656,wy_gqz_Molecule629.mol2,"(E,E)-1-ethyl octadeca-3,13-dienoate",41.9962004535,308.560,6.991,1.45588,1.10720,5.471341,0,2,0.19364,0.20713624
9657,MOL009657,wy_gqz_Molecule631.mol2,Ethyl p-toluate,39.64423118,164.220,2.520,1.32795,1.37781,3.965924,0,2,0.03509,0.38550848
9658,MOL009658,wy_gqz_Molecule633.mol2,DGL,60.7771036764,147.150,-0.924,-0.97135,-1.40292,11.295476,4,5,0.021377,0.39366841
9659,MOL009659,wy_gqz_Molecule635.mol2,Hypaconitine,7.15512128837,615.790,-0.101,-0.09652,-0.41246,,2,11,0.26085,0.20240925
9660,MOL009660,wy_gqz_Molecule636.mol2,"methyl (1R,4aS,7R,7aS)-4a,7-dihydroxy-7-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,5,6,7a-tetrahydrocyclopenta[d]pyran-4-carboxylate",39.4284768233,406.430,-3.181,-1.42580,-2.05543,7.638203,6,11,0.46558,0.23220319
