molecule_ID,MOL_ID,file_ID,molecule_name,ob,mw,alogp,caco2,bbb,halflife,hdon,hacc,dl,FASA,herb_cn,herb_pinyin
40,MOL000040,fyp_bz_Molecule30.mol2,Scopoletol,27.7734608153,192.180,1.616,0.71351,0.29931,,1,4,0.076154,0,当归,Danggui
421,MOL000421,fyp_hq_Molecule258.mol2,nicotinic acid,47.6452927768,123.120,0.284,0.33848,0.20967,11.9826,1,3,0.020168,0,当归,Danggui
4474,MOL004474,lbh_zl_Molecule26.mol2,Maruzen M,48.4406542292,122.180,2.505,1.57170,1.81308,11.6275,1,1,0.018346,0.37346122,当归,Danggui
4479,MOL004479,lbh_zl_Molecule33.mol2,o-cresol,62.4539627659,108.150,2.049,1.57300,1.89838,11.9622,1,1,0.015391,0.39822683,当归,Danggui
4613,MOL004613,lh_ch_Molecule2811.mol2,"6,7,3',8'-diligustilide",9.83315760382,380.520,5.172,0.78866,0.48301,,0,4,0.70364,0.32083467,当归,Danggui
4723,MOL004723,lh_ch_Molecule3074.mol2,beta-Terpinene,42.2892516553,136.260,3.503,1.84731,2.11859,11.207892,0,0,0.022295,0.29296112,当归,Danggui
4734,MOL004734,lh_cs_Molecule623.mol2,Butal,68.6578184608,72.120,0.941,1.17974,1.55199,11.6061,0,1,0.0022106,0.26796097,当归,Danggui
478,MOL000478,fyp_jxt_Molecule313.mol2,Eucarvone,53.136139693,150.240,2.067,1.34832,1.65057,11.453292,0,1,0.030032,0,当归,Danggui
479,MOL000479,fyp_jxt_Molecule314.mol2,Farnesene,17.4180687339,204.390,5.515,1.95385,2.20961,,0,0,0.047569,0,当归,Danggui
4791,MOL004791,lh_dh_Molecule398.mol2,Ethol,13.3229377898,242.500,6.445,1.30779,1.07466,,1,1,0.078137,0.15396588,当归,Danggui
489,MOL000489,fyp_jxt_Molecule326.mol2,"(1S,4aR,8aR)-1-isopropyl-7-methyl-4-methylene-2,3,4a,5,6,8a-hexahydro-1H-naphthalene",19.8024989986,204.390,4.799,1.85892,2.02540,,0,0,0.077344,0,当归,Danggui
5125,MOL005125,lh_mg_Molecule502.mol2,ANN,29.6852014168,152.160,1.418,0.68592,0.51451,,1,3,0.031857,0.35696602,当归,Danggui
5449,MOL005449,lh_sy_Molecule3123.mol2,h-Met-h,70.8663394222,149.240,-0.273,0.05672,-0.17250,11.694892,3,3,0.013018,0.37392509,当归,Danggui
449,MOL000449,fyp_htp_Molecule484.mol2,Stigmasterol,43.8298515785,412.770,7.640,1.44458,1.00045,5.574595,1,1,0.75665,0.21679397,当归,Danggui
5589,MOL005589,lh_wlx_Molecule557.mol2,"3,4-DIMETHYLBENZALDEHYDE",39.9944749761,134.190,2.562,1.39977,1.51082,11.7563,0,1,0.024904,0.39085951,当归,Danggui
5590,MOL005590,lh_wlx_Molecule560.mol2,ETHYLBENZALDEHYDE,40.95340347,134.190,2.532,1.40274,1.62223,4.59314,0,1,0.023225,0.37415734,当归,Danggui
5608,MOL005608,lh_xcq_Molecule1238.mol2,TMHYDROP,54.4164241851,152.210,2.754,1.20782,1.03677,11.673592,2,2,0.034565,0.35364226,当归,Danggui
635,MOL000635,fyp_qg_Molecule533.mol2,vanillin,51.9960077723,152.160,1.306,0.67780,0.41159,11.793384,1,3,0.032596,0.32594272,当归,Danggui
6440,MOL006440,lp_gzc_Molecule121.mol2,bicycloelemene,20.8881510802,204.390,4.894,1.87851,2.06946,,0,0,0.080679,0.25193104,当归,Danggui
6869,MOL006869,lxx_bw_Molecule1001.mol2,WLN: QR CQ DV1,36.4913558468,152.160,1.035,0.66964,0.46144,25.1012,2,3,0.033526,0.40338084,当归,Danggui
69,MOL000069,fyp_bz_Molecule59.mol2,palmitic acid,19.2965647018,256.480,6.368,1.09151,0.99862,,1,2,0.098573,0,当归,Danggui
705,MOL000705,fyp_sjs_Molecule542.mol2,WLN: VH6,19.5879956996,114.210,2.309,1.29335,1.49307,,0,1,0.0080592,0.22542453,当归,Danggui
7745,MOL007745,lxx_zjf_Molecule411.mol2,WLN: QVR BVQ,17.7353596572,166.140,1.039,-0.04736,-0.22673,,2,4,0.042085,0.46272418,当归,Danggui
8244,MOL008244,twy_dg_Molecule1.mol2,"(1R,2S,4R)-1-ethyl-1-methyl-2,4-bis(1-methylethyl)cyclohexane",15.008248087,210.450,5.571,1.79738,2.20289,,0,0,0.05873,0.24325162,当归,Danggui
8245,MOL008245,twy_dg_Molecule10.mol2,DODECENE,17.7406692846,168.360,5.455,1.79554,2.05420,,0,0,0.024657,0.21870823,当归,Danggui
8246,MOL008246,twy_dg_Molecule103.mol2,phosphatdic acid,19.3183486598,228.110,-1.554,-1.22212,-1.65508,,2,8,0.05318,0.42350391,当归,Danggui
8247,MOL008247,twy_dg_Molecule104.mol2,"L-beta,gamma-Dimyristoyl-alpha-cephalin",20.6852131297,635.970,9.490,-0.43275,-1.80118,,3,9,0.46937,0.20502059,当归,Danggui
8248,MOL008248,twy_dg_Molecule105.mol2,phosphatidylinositol,4.62655788291,390.270,-3.852,-2.34113,-2.95906,,6,13,0.28514,0.34482944,当归,Danggui
8249,MOL008249,twy_dg_Molecule105_qt.mol2,phosphatidylinositol_qt,12.6625157921,228.110,-1.554,-1.14767,-1.77229,,2,8,0.053205,0,当归,Danggui
8250,MOL008250,twy_dg_Molecule107.mol2,ESEN,47.3129470042,148.120,1.304,0.56119,0.30165,13.725413,0,3,0.044303,0.53928566,当归,Danggui
8251,MOL008251,twy_dg_Molecule111.mol2,sedanolide,62.4582770818,194.300,3.373,1.24131,1.40391,5.052289,0,2,0.065307,0.27542955,当归,Danggui
8252,MOL008252,twy_dg_Molecule117.mol2,senkyunolide,68.2778756,192.280,3.191,1.28037,1.40307,5.493873,0,2,0.065963,0.31015572,当归,Danggui
8253,MOL008253,twy_dg_Molecule118.mol2,sphingomyelin,0.311396696,493.730,3.181,-0.45928,-1.30645,,3,7,0.50661,0.18509316,当归,Danggui
8254,MOL008254,twy_dg_Molecule119.mol2,Isotetandrine,10.4224543114,622.820,7.218,0.94524,0.27560,,0,8,0.10166,0.2059028,当归,Danggui
8255,MOL008255,twy_dg_Molecule124.mol2,α-acoradiene,40.9845338622,204.390,4.505,1.82460,2.09053,-0.904452,0,0,0.072677,0.24648197,当归,Danggui
8256,MOL008256,twy_dg_Molecule125.mol2,"InChI=1/C15H24/c1-10-7-8-15-9-12(10)14(3,4)13(15)6-5-11(15)2/h7,11-13H,5-6,8-9H2,1-4H",55.5609931337,204.390,4.123,1.78777,2.05390,4.82344,0,0,0.10498,0.24597026,当归,Danggui
8257,MOL008257,twy_dg_Molecule126.mol2,α-copaene,29.3285100184,204.390,4.169,1.82690,2.03908,,0,0,0.12401,0.23022783,当归,Danggui
8258,MOL008258,twy_dg_Molecule128.mol2,"(1R,4R,5S)-4-isopropenyl-1,8-dimethylspiro[4.5]dec-8-ene",40.650884537,204.390,4.753,1.83339,2.09983,-0.18374,0,0,0.072942,0.26162058,当归,Danggui
8259,MOL008259,twy_dg_Molecule134.mol2,"2,6-di(phenyl)thiopyran-4-thione",69.1337317224,280.430,4.616,1.73596,1.28731,6.759216,0,0,0.14581,0.57534283,当归,Danggui
8260,MOL008260,twy_dg_Molecule14.mol2,o-Xylenol,53.128799171,122.180,2.535,1.61721,1.88424,11.9185,1,1,0.020879,0.37049243,当归,Danggui
8261,MOL008261,twy_dg_Molecule15.mol2,"2,4,6-trimethyl-Octane",29.1407013477,156.350,4.777,1.80607,2.19555,,0,0,0.018723,0.24783823,当归,Danggui
8262,MOL008262,twy_dg_Molecule16.mol2,Mesitaldehyde,37.8033250012,148.220,3.048,1.54210,1.58110,11.6282,0,1,0.03176,0.37099138,当归,Danggui
8263,MOL008263,twy_dg_Molecule18.mol2,Isoxylaldehyde,38.849908475,134.190,2.562,1.39052,1.65690,11.743484,0,1,0.024964,0.39795357,当归,Danggui
8264,MOL008264,twy_dg_Molecule2.mol2,(E)-octadec-3-ene,19.5002419535,252.540,8.139,1.85540,2.06877,,0,0,0.091902,0.18971343,当归,Danggui
8265,MOL008265,twy_dg_Molecule21.mol2,2-valerylbenzoic acid,78.2600281897,206.260,2.754,0.61043,0.44522,17.781906,1,3,0.063097,0.3570897,当归,Danggui
8266,MOL008266,twy_dg_Molecule22.mol2,(Z)-2-Hexenyl hexanoate,19.3927768447,198.340,3.988,1.26351,1.26273,,0,2,0.040466,0.23290858,当归,Danggui
8267,MOL008267,twy_dg_Molecule23.mol2,2-Methylhexadecanoic acid,20.2278628339,270.510,6.830,1.07421,0.87173,,1,2,0.11414,0.19695796,当归,Danggui
8268,MOL008268,twy_dg_Molecule24.mol2,cis-Isoeugenol,20.7266922956,164.220,2.500,1.43004,1.38912,,1,2,0.036319,0.31631082,当归,Danggui
8269,MOL008269,twy_dg_Molecule25.mol2,2-methyl-5-decanone,20.3985830027,310.630,7.993,1.41549,1.31810,,0,1,0.11202,0.24817708,当归,Danggui
8270,MOL008270,twy_dg_Molecule27.mol2,2-methyldodecan-5-one,13.1616397663,198.390,4.535,1.43317,1.38782,,0,1,0.038615,0.19715846,当归,Danggui
8271,MOL008271,twy_dg_Molecule30.mol2,"3,7-dimethyl-nonane",16.972272656,156.350,4.981,1.78114,2.05283,,0,0,0.018593,0.21716318,当归,Danggui
8272,MOL008272,twy_dg_Molecule33.mol2,"1,1,5-trimethyl-2-formylcyclohexa-2,5-diene-4-one",48.94293393,164.220,1.644,0.82035,0.64871,11.7638,0,2,0.043076,0.36358443,当归,Danggui
8273,MOL008273,twy_dg_Molecule34.mol2,4-Methyl-6-hepten-3-one,78.375441448,126.220,2.074,1.38929,1.69683,11.013,0,1,0.013063,0.32232496,当归,Danggui
8274,MOL008274,twy_dg_Molecule36.mol2,6-Ethylresorcinol,46.4483188753,138.180,2.238,1.12826,1.06818,11.5615,2,2,0.025434,0.3710123,当归,Danggui
8275,MOL008275,twy_dg_Molecule38.mol2,5-Indolol,63.1378806743,133.160,1.856,1.37595,1.44369,5.735057,2,1,0.033201,0.19456545,当归,Danggui
8276,MOL008276,twy_dg_Molecule40.mol2,Undecanol-6,25.7685511021,172.350,4.153,1.19194,1.13780,,1,1,0.023933,0.19956759,当归,Danggui
8277,MOL008277,twy_dg_Molecule43.mol2,"7,10-PENTADECADIYNOIC ACID",41.4963597414,234.370,5.267,1.32461,0.56959,6.380835,1,2,0.086694,0.26568729,当归,Danggui
8278,MOL008278,twy_dg_Molecule44.mol2,4-chloro-N-[1-methyl-5-[[1-methyl-5-[[1-methyl-5-(2-morpholinoethylcarbamoyl)pyrrol-3-yl]carbamoyl]pyrrol-3-yl]carbamoyl]pyrrol-3-yl]-5-[2-(2-pyridyl)ethylamino]isothiazole-3-carboxamide,7.18242335086,762.380,2.926,-0.21397,-1.97897,,5,13,0.30969,0.16580985,当归,Danggui
8279,MOL008279,twy_dg_Molecule45.mol2,Amyl ketone,18.6487617244,170.330,3.827,1.30937,1.47861,,0,1,0.024244,0.21102072,当归,Danggui
8280,MOL008280,twy_dg_Molecule46.mol2,Isoamylbenzene,35.6935710356,148.270,3.937,1.84037,2.04675,5.892252,0,0,0.025208,0.33920014,当归,Danggui
8281,MOL008281,twy_dg_Molecule5.mol2,(Z)-2-[[(Z)-2-methylbut-2-enoyl]oxymethyl]but-2-enoic acid,77.1009980672,198.240,2.151,0.49087,0.31757,3.966914,1,4,0.044684,0.30928838,当归,Danggui
8282,MOL008282,twy_dg_Molecule51.mol2,Tropone,47.4056384559,106.130,1.140,1.24804,1.51623,12.0605,0,1,0.01246,0.50337207,当归,Danggui
8283,MOL008283,twy_dg_Molecule58.mol2,aromadendrene,18.2125182514,204.390,4.223,1.82539,2.01925,,0,0,0.10418,0.24487498,当归,Danggui
8284,MOL008284,twy_dg_Molecule63.mol2,BUA,21.6212102507,88.120,0.893,0.69098,0.98156,,1,2,0.0046024,0.33831063,当归,Danggui
8285,MOL008285,twy_dg_Molecule65.mol2,(3S)-3-butyl-3H-isobenzofuran-1-one,55.0516068869,190.260,3.253,1.29932,1.36685,5.652889,0,2,0.066743,0.37494978,当归,Danggui
8286,MOL008286,twy_dg_Molecule67.mol2,()-Camphoric acid,99.1288344948,200.260,1.475,0.09689,0.13020,12.150864,2,4,0.065643,0.33550453,当归,Danggui
8287,MOL008287,twy_dg_Molecule7.mol2,(3E)-3-butylidene-7-hydroxy-2-benzofuran-1-one,42.1735344901,204.240,2.735,1.03402,0.94393,4.752558,1,3,0.082017,0.38183254,当归,Danggui
8288,MOL008288,twy_dg_Molecule70.mol2,Coniferyl ferulate,4.54324335442,356.400,3.637,0.71232,-0.15688,,2,6,0.39042,0.33456671,当归,Danggui
8290,MOL008290,twy_dg_Molecule82.mol2,lecithin,0.30708457346,678.060,8.769,0.16468,-1.09781,,0,8,0.40472,0.019545227,当归,Danggui
8291,MOL008291,twy_dg_Molecule85.mol2,"2,4-Xylylaldehyde",39.326020385,134.190,2.562,1.41558,1.70971,11.7307,0,1,0.025006,0.40718442,当归,Danggui
8292,MOL008292,twy_dg_Molecule86.mol2,m-Ethylphenol,51.30267376,122.180,2.505,1.54589,1.80713,11.6951,1,1,0.018403,0.37570283,当归,Danggui
8293,MOL008293,twy_dg_Molecule9.mol2,"1,5,5,6-tetramethyl-1,3-Cyclohexadiene",39.222927032,136.260,3.004,1.82482,2.18394,11.6883,0,0,0.028742,0.29420674,当归,Danggui
885,MOL000885,hc_cwz_Molecule8.mol2,Dodekan,17.73740163,170.380,5.846,1.79234,1.96263,,0,0,0.02413,0.15765549,当归,Danggui
967,MOL000967,hc_jh_Molecule45.mol2,bergamotene,28.5114956477,204.390,4.753,1.85590,2.06045,,0,0,0.090026,0.28552434,当归,Danggui
974,MOL000974,hc_my_Molecule10.mol2,cuminal,38.2860004403,148.220,2.784,1.38829,1.60832,1.941279,0,1,0.029012,0.36335731,当归,Danggui
273,MOL000273,fyp_fl_Molecule153.mol2,"(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid",30.93214234,470.760,5.413,0.01025,-0.7579,6.812918,3,4,0.81281,0,茯苓,Fuling
274,MOL000274,fyp_fl_Molecule154.mol2,"3β-hydroxylanosta-7,9(11),24-trien-21-oic acid",24.9155225498,454.760,6.583,0.52792,-0.24049,,2,3,0.80402,0,茯苓,Fuling
275,MOL000275,fyp_fl_Molecule155.mol2,trametenolic acid,38.7115000211,456.780,7.027,0.51877,-0.14230,7.7791,2,3,0.80199,0,茯苓,Fuling
276,MOL000276,fyp_fl_Molecule156.mol2,"7,9(11)-dehydropachymic acid",35.1058909952,526.830,6.098,0.02743,-0.87172,7.340838,2,5,0.81091,0,茯苓,Fuling
277,MOL000277,fyp_fl_Molecule157.mol2,tumulosic acid,15.9543825045,486.810,6.164,0.02463,-0.50673,,3,4,0.81417,0,茯苓,Fuling
278,MOL000278,fyp_fl_Molecule158.mol2,Beta-Glucan,0.732104371339,516.560,-4.882,-3.13246,-7.77844,,9,15,0.70153,0,茯苓,Fuling
279,MOL000279,fyp_fl_Molecule159.mol2,Cerevisterol,37.96382825,430.740,5.146,0.27629,-0.38974,5.312703,3,3,0.77061,0,茯苓,Fuling
280,MOL000280,fyp_fl_Molecule160.mol2,"(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-5-isopropyl-hex-5-enoic acid",31.0720566481,484.790,5.719,0.05107,-0.69764,7.418508,3,4,0.81528,0,茯苓,Fuling
281,MOL000281,fyp_fl_Molecule161.mol2,Dimethyl L-malate,8.59235080667,162.160,-0.453,-0.04601,-0.60857,,1,5,0.025975,0,茯苓,Fuling
282,MOL000282,fyp_fl_Molecule162.mol2,"ergosta-7,22E-dien-3beta-ol",43.507086374,398.740,7.183,1.32195,0.90967,5.113073,1,1,0.71939,0,茯苓,Fuling
283,MOL000283,fyp_fl_Molecule163.mol2,Ergosterol peroxide,40.3626804838,430.740,7.171,0.84419,0.34096,3.428952,1,3,0.81255,0,茯苓,Fuling
284,MOL000284,fyp_fl_Molecule164.mol2,L-uridine,23.4034562895,244.230,-2.450,-1.06956,-1.42307,,4,8,0.11056,0,茯苓,Fuling
285,MOL000285,fyp_fl_Molecule165.mol2,"(2R)-2-[(5R,10S,13R,14R,16R,17R)-16-hydroxy-3-keto-4,4,10,13,14-pentamethyl-1,2,5,6,12,15,16,17-octahydrocyclopenta[a]phenanthren-17-yl]-5-isopropyl-hex-5-enoic acid",38.2551579991,482.770,5.680,0.11551,-0.57069,6.77014,2,4,0.82014,0,茯苓,Fuling
286,MOL000286,fyp_fl_Molecule166.mol2,β-amyrin acetate,9.10739137374,468.840,7.683,1.42203,1.20816,,0,2,0.74014,0,茯苓,Fuling
287,MOL000287,fyp_fl_Molecule167.mol2,3beta-Hydroxy-24-methylene-8-lanostene-21-oic acid,38.6999140072,470.810,7.333,0.60670,-0.04064,6.59447,2,3,0.8095,0,茯苓,Fuling
288,MOL000288,fyp_fl_Molecule168.mol2,pachyman,0.452614017532,500.560,-4.268,-2.35620,-3.58313,,9,14,0.67566,0,茯苓,Fuling
289,MOL000289,fyp_fl_Molecule169.mol2,pachymic acid,33.6279195687,528.850,6.543,0.10154,-0.57273,9.266582,2,5,0.81076,0,茯苓,Fuling
290,MOL000290,fyp_fl_Molecule170.mol2,Poricoic acid A,30.60694619,498.770,5.943,-0.13680,-0.92991,8.256824,3,5,0.76152,0,茯苓,Fuling
291,MOL000291,fyp_fl_Molecule171.mol2,Poricoic acid B,30.5246012947,484.740,5.638,-0.07527,-0.86893,8.672073,3,5,0.7463,0,茯苓,Fuling
292,MOL000292,fyp_fl_Molecule172.mol2,poricoic acid C,38.1513578853,482.770,7.113,0.31611,-0.41341,7.725726,2,4,0.74643,0,茯苓,Fuling
293,MOL000293,fyp_fl_Molecule173.mol2,poricoic acid D,22.3805110889,514.770,4.727,-0.61657,-1.29388,,4,6,0.77504,0,茯苓,Fuling
294,MOL000294,fyp_fl_Molecule174.mol2,poricoic acid DM,29.31838206,528.800,4.978,-0.33705,-0.93917,,3,6,0.78482,0,茯苓,Fuling
295,MOL000295,fyp_fl_Molecule175.mol2,alexandrin,20.6319368572,576.950,6.337,-0.19930,-0.80971,,4,6,0.62697,0,茯苓,Fuling
296,MOL000296,fyp_fl_Molecule175_qt.mol2,hederagenin,36.9139058327,414.790,8.084,1.31876,0.96428,5.347511,1,1,0.75072,0,茯苓,Fuling
297,MOL000297,fyp_fl_Molecule177.mol2,Tumulosic acid,29.8772072718,486.810,6.164,0.12889,-0.47113,,3,4,0.8125,0,茯苓,Fuling
298,MOL000298,fyp_fl_Molecule178.mol2,ergosterol,14.2909138114,396.720,6.933,1.46569,1.04346,,1,1,0.72328,0,茯苓,Fuling
299,MOL000299,fyp_fl_Molecule179.mol2,Trimethyl citrate,67.6114110881,234.230,-0.642,-0.06390,-0.32884,6.277611,1,7,0.068031,0,茯苓,Fuling
300,MOL000300,fyp_fl_Molecule180.mol2,dehydroeburicoic acid,44.1722986724,453.750,6.348,0.38192,-0.16110,7.037371,1,3,0.83458,0.038687482,茯苓,Fuling
301,MOL000301,fyp_fl_Molecule181.mol2,2-lauroleic acid,31.4159357449,198.340,4.520,1.02516,1.08070,5.685546,1,2,0.044256,0,茯苓,Fuling
302,MOL000302,fyp_fl_Molecule183.mol2,Undekansaeure,30.1432447609,186.330,4.087,0.97688,0.94231,4.932296,1,2,0.034725,0,茯苓,Fuling
303,MOL000303,fyp_fl_Molecule184.mol2,caprylic acid,16.3979666948,144.240,2.718,0.90233,1.02128,,1,2,0.016205,0,茯苓,Fuling
304,MOL000304,fyp_fl_Molecule186.mol2,Ethyl glucoside,15.2096773059,208.240,-1.756,-1.03158,-3.15014,,4,6,0.058155,0,茯苓,Fuling
305,MOL000305,fyp_fl_Molecule187.mol2,lauric acid,23.5879392177,200.360,4.543,1.02187,1.09656,,1,2,0.043637,0,茯苓,Fuling
69,MOL000069,fyp_bz_Molecule59.mol2,palmitic acid,19.2965647018,256.480,6.368,1.09151,0.99862,,1,2,0.098573,0,茯苓,Fuling
1837,MOL001837,lbh_blg_Molecule83.mol2,Methyl-p-coumarate,20.1353878755,178.200,1.886,0.82510,0.50311,,1,3,0.046164,0.3652519,莲子,Lianzi
2419,MOL002419,lbh_fz_Molecule44.mol2,(R)-Norcoclaurine,82.5429526502,271.340,2.574,0.62871,0.02804,3.848199,4,4,0.20872,0.33921602,莲子,Lianzi
415,MOL000415,fyp_hq_Molecule246.mol2,rutin,3.20153312753,610.570,-1.446,-1.92581,-2.75317,,10,16,0.68283,0,莲子,Lianzi
4217,MOL004217,lbh_yhs_Molecule50.mol2,Micheline B,14.8255222178,275.270,2.877,0.92191,0.33690,,0,4,0.52931,0.39183429,莲子,Lianzi
4368,MOL004368,lbh_yyh_Molecule109.mol2,Hyperin,6.93898582002,464.410,-0.587,-1.41812,-2.07562,,8,12,0.76905,0,莲子,Lianzi
5239,MOL005239,lh_qnz_Molecule928.mol2,Lysicamine,15.6447994386,291.320,3.076,0.94099,0.38040,,0,4,0.41449,0.3020024,莲子,Lianzi
6,MOL000006,fyp_bdh_Molecule4.mol2,luteolin,36.1626293429,286.250,2.067,0.18500,-0.84349,15.944492,4,6,0.24552,0.39326519,莲子,Lianzi
663,MOL000663,fyp_qjb_Molecule268.mol2,lignoceric acid,14.9035593021,368.720,10.017,1.23524,1.00992,,1,2,0.33352,0.17017478,莲子,Lianzi
7206,MOL007206,lxx_hy_Molecule169.mol2,Armepavine,69.3090585966,313.430,3.612,1.29632,0.91256,3.854195,1,4,0.28773,0.24703068,莲子,Lianzi
7213,MOL007213,lxx_hy_Molecule182.mol2,Nuciferin,34.4310288295,295.410,3.567,1.22086,0.82841,3.070512,0,3,0.40475,0.24192622,莲子,Lianzi
8377,MOL008377,twy_dsh_Molecule103.mol2,Galuteolin,2.70051752513,448.410,0.162,-1.50277,-2.46631,,7,11,0.78893,0.33633676,莲子,Lianzi
9155,MOL009155,wjn_lzx_Molecule47.mol2,14-Methyl-24-methylene-dihydromangiferodiol,36.8680357549,456.830,6.701,0.79133,-0.03165,4.690608,2,2,0.80351,0.23475015,莲子,Lianzi
9156,MOL009156,wjn_lzx_Molecule48.mol2,4'-methyl-N-methylcoclaurine,55.3515771652,297.430,3.879,1.43764,1.14091,5.053676,0,3,0.26005,0.23193686,莲子,Lianzi
9157,MOL009157,wjn_lzx_Molecule49.mol2,NSC90384,36.3203479146,402.580,2.144,-0.28940,-1.11519,6.529657,3,5,0.80042,0.26582932,莲子,Lianzi
9158,MOL009158,wjn_lzx_Molecule50.mol2,Isolimocitrol-3-beta-D-glucoside,4.04281622516,538.500,-0.369,-1.31029,-2.01473,,7,14,0.81489,0.26826066,莲子,Lianzi
9159,MOL009159,wjn_lzx_Molecule50_qt.mol2,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxy-phenyl)-6,8-dimethoxy-chromone",17.8443198854,376.340,1.722,0.46713,-0.22109,,4,9,0.44262,0.21235561,莲子,Lianzi
9160,MOL009160,wjn_lzx_Molecule53.mol2,Loureirin A,40.4259281705,286.350,3.425,0.82881,0.20867,17.535437,1,4,0.18594,0.31244764,莲子,Lianzi
9161,MOL009161,wjn_lzx_Molecule55.mol2,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",32.3146904448,207.300,2.072,1.04343,0.90717,-0.25026,1,3,0.083442,0.2430699,莲子,Lianzi
9162,MOL009162,wjn_lzx_Molecule56.mol2,N-Methylheliamine,33.994605058,207.300,1.946,1.11065,1.07942,-0.090814,0,3,0.08107,0.18386382,莲子,Lianzi
9163,MOL009163,wjn_lzx_Molecule57.mol2,Nelumboside,4.46404948285,640.550,-2.125,-2.51587,-3.34341,,11,18,0.61871,0.368626,莲子,Lianzi
9164,MOL009164,wjn_lzx_Molecule59.mol2,Nudicauline,41.2676748447,710.900,0.073,-0.28380,-0.71199,25.303628,2,13,0.11531,0.2214129,莲子,Lianzi
9165,MOL009165,wjn_lzx_Molecule60.mol2,1-sulfinylpropane,60.5271186322,90.160,-0.013,1.10976,1.53703,11.997,0,1,0.0020958,0.079926148,莲子,Lianzi
9166,MOL009166,wjn_lzx_Molecule61.mol2,anonaine,25.1408524959,265.330,2.832,1.18310,0.76966,,1,3,0.46952,0.30179513,莲子,Lianzi
9167,MOL009167,wjn_lzx_Molecule64.mol2,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",52.9553691701,327.460,3.863,1.27902,0.78786,3.465467,0,4,0.32468,0.22346655,莲子,Lianzi
9168,MOL009168,wjn_lzx_Molecule70.mol2,isoliensinine,2.43571236026,610.810,6.970,0.91187,0.09237,,2,8,0.45536,0.23763768,莲子,Lianzi
9169,MOL009169,wjn_lzx_Molecule71.mol2,Liensinine,2.43571236026,610.810,6.970,0.92764,0.07702,,2,8,0.46075,0.25291398,莲子,Lianzi
9170,MOL009170,wjn_lzx_Molecule73.mol2,lotusine,2.45477674274,314.440,3.450,0.95048,0.46787,,2,3,0.28462,0.20351243,莲子,Lianzi
9171,MOL009171,wjn_lzx_Molecule75.mol2,Neferin,24.2979704747,624.840,7.221,1.06852,0.20082,,1,8,0.42014,0.23394716,莲子,Lianzi
9172,MOL009172,wjn_lzx_Molecule77.mol2,Pronuciferin,32.7491475556,311.410,2.351,0.73299,0.49940,9.728098,0,4,0.367,0.24919628,莲子,Lianzi
9173,MOL009173,wjn_lzx_Molecule78.mol2,"1,4-Di(p-tolyl)-trans-2-buten-1,4-dione",39.899733965,264.340,4.560,1.01341,0.38929,30.556676,0,2,0.15498,0.4716967,莲子,Lianzi
98,MOL000098,fyp_cg_Molecule36_qt.mol2,quercetin,46.4333481195,302.250,1.504,0.04842,-0.76890,14.400548,5,7,0.27525,0.38453352,莲子,Lianzi
1101,MOL001101,hc_my_Molecule257.mol2,alpha-Ocimene,21.43137325,136.260,3.688,1.87266,1.99394,,0,0,0.015292,0.37966865,百合,Baihe
118,MOL000118,fyp_cg_Molecule59.mol2,(L)-alpha-Terpineol,48.7977727286,154.280,2.415,1.39392,1.72345,11.349096,1,1,0.030772,0.26883334,百合,Baihe
121,MOL000121,fyp_cg_Molecule62.mol2,Decanal,29.8050599701,156.300,3.678,1.33684,1.43570,,0,1,0.020124,0.20161143,百合,Baihe
125,MOL000125,fyp_cg_Molecule66.mol2,(-)-alpha-Pinene,46.2498150113,136.260,2.873,1.84526,2.29870,11.4218,0,0,0.052565,0.24731636,百合,Baihe
126,MOL000126,fyp_cg_Molecule67.mol2,(-)-nopinene,44.83529174,136.260,2.927,1.80433,2.11917,11.3189,0,0,0.052595,0.26974788,百合,Baihe
128,MOL000128,fyp_cg_Molecule69.mol2,NERYLACETATE,25.9400016875,196.320,3.313,1.28068,1.28339,,0,2,0.041771,0.2704843,百合,Baihe
1732,MOL001732,lbh_blg_Molecule109.mol2,IFP,72.8735623353,92.110,-1.408,-0.97410,-2.62630,11.4536,3,3,0.0053814,0.19646987,百合,Baihe
1752,MOL001752,lbh_blg_Molecule132.mol2,EUG,38.3919348553,150.190,2.098,1.35854,1.35093,11.5652,1,2,0.030821,0.36463594,百合,Baihe
1843,MOL001843,lbh_blg_Molecule97.mol2,HBA,29.9764362181,122.130,1.322,0.82365,0.62586,,1,2,0.020117,0.42695588,百合,Baihe
1947,MOL001947,lbh_bss_Molecule21.mol2,n-butyl-β-D-fructoufranoside,9.94003697749,236.300,-0.826,-0.78243,-1.25923,,4,6,0.075755,0.25445297,百合,Baihe
