molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score,herb_cn,herb_pinyin
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol","CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.901291,0.726,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",5-hydroxytryptamine 2A receptor,175,502,,0.945819,0.718,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Sodium-dependent noradrenaline transporter,186,540,,0.953252,0.766,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Alpha-1A adrenergic receptor,191,556,,0.96274,0.766,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",5-hydroxytryptamine 2C receptor,203,590,,0.966935,0.702,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Muscarinic acetylcholine receptor M2,210,617,,0.978576,0.738,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Alpha-2B adrenergic receptor,214,629,,0.97192,0.722,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Alpha-1B adrenergic receptor,216,632,,0.948844,0.786,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Sodium-dependent dopamine transporter,239,713,,0.95405,0.744,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Beta-2 adrenergic receptor,261,766,,0.965944,0.77,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Alpha-1D adrenergic receptor,272,789,,0.918737,0.732,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.909715,0.718,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Sodium-dependent serotonin transporter,290,824,,0.962272,0.75,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",D(2) dopamine receptor,292,831,,0.937877,0.714,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.834609,0.75,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",5-hydroxytryptamine 1B receptor,310,885,,0.958843,0.71,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Leukotriene A-4 hydrolase,521,3060,,0.867627,0.72,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Amine oxidase [flavin-containing] B,565,3939,,0.895667,0.724,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol","Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.877032,0.73,莲子,Lianzi
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",cAMP-dependent protein kinase inhibitor alpha,3586,6264,,0.820691,0.716,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Prostaglandin G/H synthase 1,6,20,,0.814369,0.766,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Dopamine D1 receptor,7,23,,0.927466,0.736,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Muscarinic acetylcholine receptor M3,16,51,,0.963349,0.786,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Muscarinic acetylcholine receptor M1,38,103,,0.977189,0.792,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Beta-1 adrenergic receptor,63,193,,0.935852,0.714,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Sodium channel protein type 10 subunit alpha,64,198,,0.905976,0.702,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Sodium channel protein type 5 subunit alpha,70,220,,0.889199,0.76,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Prostaglandin G/H synthase 2,94,290,,0.837702,0.822,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Alpha-2A adrenergic receptor,105,318,,0.952619,0.726,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Alpha-2C adrenergic receptor,126,378,,0.920751,0.752,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Muscarinic acetylcholine receptor M4,154,450,,0.939521,0.716,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Retinoic acid receptor RXR-alpha,158,459,,0.840608,0.704,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Delta-type opioid receptor,163,467,,0.943666,0.71,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.894254,0.702,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,5-hydroxytryptamine 2A receptor,175,502,,0.947388,0.73,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Sodium-dependent noradrenaline transporter,186,540,,0.962373,0.78,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Alpha-1A adrenergic receptor,191,556,,0.961897,0.752,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,5-hydroxytryptamine 2C receptor,203,590,,0.963236,0.714,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Muscarinic acetylcholine receptor M2,210,617,,0.981239,0.732,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Alpha-2B adrenergic receptor,214,629,,0.967066,0.714,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Alpha-1B adrenergic receptor,216,632,,0.951099,0.766,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Sodium-dependent dopamine transporter,239,713,,0.961573,0.746,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Beta-2 adrenergic receptor,261,766,,0.956607,0.742,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Alpha-1D adrenergic receptor,272,789,,0.906561,0.712,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.90584,0.718,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Sodium-dependent serotonin transporter,290,824,,0.971116,0.748,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,D(2) dopamine receptor,292,831,,0.925663,0.704,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Mu-type opioid receptor,299,847,,0.819998,0.702,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.842031,0.756,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Leukotriene A-4 hydrolase,521,3060,,0.823722,0.708,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,Amine oxidase [flavin-containing] B,565,3939,,0.837689,0.726,莲子,Lianzi
9162,MOL009162,N-Methylheliamine,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.829814,0.716,莲子,Lianzi
9165,MOL009165,1-sulfinylpropane,Haloalkane dehalogenase,2020,2281,,0.839589,0.728,莲子,Lianzi
9166,MOL009166,anonaine,Prostaglandin G/H synthase 1,6,20,,0.840481,0.73,莲子,Lianzi
9166,MOL009166,anonaine,Muscarinic acetylcholine receptor M3,16,51,,0.915482,0.7,莲子,Lianzi
9166,MOL009166,anonaine,Muscarinic acetylcholine receptor M1,38,103,,0.941616,0.702,莲子,Lianzi
9166,MOL009166,anonaine,Androgen receptor,48,146,,0.84253,0.716,莲子,Lianzi
9166,MOL009166,anonaine,Sodium channel protein type 5 subunit alpha,70,220,,0.907698,0.738,莲子,Lianzi
9166,MOL009166,anonaine,Muscarinic acetylcholine receptor M5,87,274,,0.900157,0.704,莲子,Lianzi
9166,MOL009166,anonaine,Prostaglandin G/H synthase 2,94,290,,0.835061,0.772,莲子,Lianzi
9166,MOL009166,anonaine,"Nitric-oxide synthase, endothelial",95,291,,0.825888,0.738,莲子,Lianzi
9166,MOL009166,anonaine,5-hydroxytryptamine receptor 3A,113,341,,0.908633,0.728,莲子,Lianzi
9166,MOL009166,anonaine,Retinoic acid receptor RXR-alpha,158,459,,0.902102,0.722,莲子,Lianzi
9166,MOL009166,anonaine,Delta-type opioid receptor,163,467,,0.912519,0.714,莲子,Lianzi
9166,MOL009166,anonaine,Acetylcholinesterase,165,474,,0.818151,0.702,莲子,Lianzi
9166,MOL009166,anonaine,Alpha-1B adrenergic receptor,216,632,,0.861617,0.704,莲子,Lianzi
9166,MOL009166,anonaine,Beta-2 adrenergic receptor,261,766,,0.900589,0.712,莲子,Lianzi
9166,MOL009166,anonaine,Alpha-1D adrenergic receptor,272,789,,0.843952,0.71,莲子,Lianzi
9166,MOL009166,anonaine,Sodium-dependent serotonin transporter,290,824,,0.865493,0.7,莲子,Lianzi
9166,MOL009166,anonaine,Mu-type opioid receptor,299,847,,0.882754,0.7,莲子,Lianzi
9166,MOL009166,anonaine,Heat shock protein HSP 90,444,1939,,0.90569,0.7,莲子,Lianzi
9166,MOL009166,anonaine,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.82557,0.704,莲子,Lianzi
9166,MOL009166,anonaine,Tyrosine 3-monooxygenase,228,676,validated,,,莲子,Lianzi
9166,MOL009166,anonaine,Aromatic-L-amino-acid decarboxylase,557,3876,validated,,,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Prostaglandin G/H synthase 1,6,20,,0.880313,0.738,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Muscarinic acetylcholine receptor M3,16,51,,0.980289,0.754,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Potassium voltage-gated channel subfamily H member 2,37,101,,0.941613,0.714,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Muscarinic acetylcholine receptor M1,38,103,,0.983421,0.75,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Beta-1 adrenergic receptor,63,193,,0.913565,0.72,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Sodium channel protein type 5 subunit alpha,70,220,,0.976693,0.734,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Muscarinic acetylcholine receptor M5,87,274,,0.978478,0.73,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Prostaglandin G/H synthase 2,94,290,,0.892048,0.798,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Alpha-2C adrenergic receptor,126,378,,0.929554,0.722,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Muscarinic acetylcholine receptor M4,154,450,,0.978052,0.718,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Retinoic acid receptor RXR-alpha,158,459,,0.930141,0.728,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Delta-type opioid receptor,163,467,,0.986914,0.738,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline","CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.961554,0.71,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",5-hydroxytryptamine 2A receptor,175,502,,0.982985,0.706,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Sodium-dependent noradrenaline transporter,186,540,,0.977207,0.73,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",5-hydroxytryptamine 2C receptor,203,590,,0.972691,0.732,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Muscarinic acetylcholine receptor M2,210,617,,0.985686,0.716,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Alpha-1B adrenergic receptor,216,632,,0.975007,0.746,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",D(3) dopamine receptor,218,638,,0.984779,0.712,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Sodium-dependent dopamine transporter,239,713,,0.979811,0.732,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Beta-2 adrenergic receptor,261,766,,0.980086,0.728,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Alpha-1D adrenergic receptor,272,789,,0.939405,0.73,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Sodium-dependent serotonin transporter,290,824,,0.98508,0.716,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",D(2) dopamine receptor,292,831,,0.963865,0.704,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Mu-type opioid receptor,299,847,,0.976123,0.704,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",5-hydroxytryptamine 1B receptor,310,885,,0.97738,0.704,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Heat shock protein HSP 90,444,1939,,0.944217,0.73,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Retinoic acid receptor RXR-beta,789,88,,0.880561,0.7,莲子,Lianzi
9167,MOL009167,"(1R)-6,7-dimethoxy-1-(4-methoxybenzyl)-2-methyl-3,4-dihydro-1H-isoquinoline",Calmodulin,3907,465,,0.827492,0.784,莲子,Lianzi
9168,MOL009168,isoliensinine,Superoxide dismutase [Cu-Zn],597,4152,validated,,,莲子,Lianzi
9170,MOL009170,lotusine,Prostaglandin G/H synthase 1,6,20,,0.918216,0.742,莲子,Lianzi
9170,MOL009170,lotusine,Muscarinic acetylcholine receptor M3,16,51,,0.905959,0.72,莲子,Lianzi
9170,MOL009170,lotusine,Muscarinic acetylcholine receptor M1,38,103,,0.920019,0.738,莲子,Lianzi
9170,MOL009170,lotusine,Sodium channel protein type 5 subunit alpha,70,220,,0.912122,0.746,莲子,Lianzi
9170,MOL009170,lotusine,Muscarinic acetylcholine receptor M5,87,274,,0.898821,0.702,莲子,Lianzi
9170,MOL009170,lotusine,Prostaglandin G/H synthase 2,94,290,,0.934871,0.822,莲子,Lianzi
9170,MOL009170,lotusine,Retinoic acid receptor RXR-alpha,158,459,,0.933963,0.752,莲子,Lianzi
9170,MOL009170,lotusine,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.90074,0.7,莲子,Lianzi
9170,MOL009170,lotusine,Sodium-dependent noradrenaline transporter,186,540,,0.899016,0.708,莲子,Lianzi
9170,MOL009170,lotusine,Alpha-2B adrenergic receptor,214,629,,0.825672,0.702,莲子,Lianzi
9170,MOL009170,lotusine,Alpha-1B adrenergic receptor,216,632,,0.829878,0.738,莲子,Lianzi
9170,MOL009170,lotusine,Sodium-dependent dopamine transporter,239,713,,0.88259,0.726,莲子,Lianzi
9170,MOL009170,lotusine,Beta-2 adrenergic receptor,261,766,,0.913945,0.728,莲子,Lianzi
9170,MOL009170,lotusine,Mu-type opioid receptor,299,847,,0.907106,0.706,莲子,Lianzi
9170,MOL009170,lotusine,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.8059,0.7,莲子,Lianzi
9170,MOL009170,lotusine,Heat shock protein HSP 90,444,1939,,0.950241,0.724,莲子,Lianzi
9170,MOL009170,lotusine,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,,0.90939,0.702,莲子,Lianzi
9172,MOL009172,Pronuciferin,Prostaglandin G/H synthase 1,6,20,,0.907628,0.734,莲子,Lianzi
9172,MOL009172,Pronuciferin,Dopamine D1 receptor,7,23,,0.92881,0.72,莲子,Lianzi
9172,MOL009172,Pronuciferin,Muscarinic acetylcholine receptor M3,16,51,,0.962648,0.752,莲子,Lianzi
9172,MOL009172,Pronuciferin,Muscarinic acetylcholine receptor M1,38,103,,0.973133,0.742,莲子,Lianzi
9172,MOL009172,Pronuciferin,D(1B) dopamine receptor,56,163,,0.894884,0.716,莲子,Lianzi
9172,MOL009172,Pronuciferin,Sodium channel protein type 5 subunit alpha,70,220,,0.954079,0.74,莲子,Lianzi
9172,MOL009172,Pronuciferin,Muscarinic acetylcholine receptor M5,87,274,,0.950627,0.74,莲子,Lianzi
9172,MOL009172,Pronuciferin,Prostaglandin G/H synthase 2,94,290,,0.869195,0.782,莲子,Lianzi
9172,MOL009172,Pronuciferin,5-hydroxytryptamine receptor 3A,113,341,,0.955498,0.712,莲子,Lianzi
9172,MOL009172,Pronuciferin,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.802007,0.704,莲子,Lianzi
9172,MOL009172,Pronuciferin,Muscarinic acetylcholine receptor M4,154,450,,0.959438,0.732,莲子,Lianzi
9172,MOL009172,Pronuciferin,Retinoic acid receptor RXR-alpha,158,459,,0.873725,0.718,莲子,Lianzi
9172,MOL009172,Pronuciferin,Delta-type opioid receptor,163,467,,0.974982,0.766,莲子,Lianzi
9172,MOL009172,Pronuciferin,5-hydroxytryptamine 2A receptor,175,502,,0.948282,0.716,莲子,Lianzi
9172,MOL009172,Pronuciferin,Sodium-dependent noradrenaline transporter,186,540,,0.959674,0.71,莲子,Lianzi
9172,MOL009172,Pronuciferin,Alpha-1A adrenergic receptor,191,556,,0.936663,0.706,莲子,Lianzi
9172,MOL009172,Pronuciferin,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.87611,0.716,莲子,Lianzi
9172,MOL009172,Pronuciferin,Muscarinic acetylcholine receptor M2,210,617,,0.967359,0.724,莲子,Lianzi
9172,MOL009172,Pronuciferin,Alpha-2B adrenergic receptor,214,629,,0.888888,0.704,莲子,Lianzi
9172,MOL009172,Pronuciferin,Alpha-1B adrenergic receptor,216,632,,0.906643,0.742,莲子,Lianzi
9172,MOL009172,Pronuciferin,Kappa-type opioid receptor,234,696,,0.975092,0.7,莲子,Lianzi
9172,MOL009172,Pronuciferin,Beta-2 adrenergic receptor,261,766,,0.939372,0.7,莲子,Lianzi
9172,MOL009172,Pronuciferin,Alpha-1D adrenergic receptor,272,789,,0.820259,0.726,莲子,Lianzi
9172,MOL009172,Pronuciferin,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.943833,0.712,莲子,Lianzi
9172,MOL009172,Pronuciferin,Sodium-dependent serotonin transporter,290,824,,0.962778,0.712,莲子,Lianzi
9172,MOL009172,Pronuciferin,D(2) dopamine receptor,292,831,,0.948942,0.722,莲子,Lianzi
9172,MOL009172,Pronuciferin,Mu-type opioid receptor,299,847,,0.971824,0.772,莲子,Lianzi
9172,MOL009172,Pronuciferin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.907865,0.742,莲子,Lianzi
9172,MOL009172,Pronuciferin,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,,0.914617,0.7,莲子,Lianzi
9172,MOL009172,Pronuciferin,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.905403,0.722,莲子,Lianzi
9173,MOL009173,"1,4-Di(p-tolyl)-trans-2-buten-1,4-dione",Prostaglandin G/H synthase 1,6,20,,0.816715,0.712,莲子,Lianzi
9173,MOL009173,"1,4-Di(p-tolyl)-trans-2-buten-1,4-dione",Estrogen receptor,46,136,,0.862118,0.764,莲子,Lianzi
9173,MOL009173,"1,4-Di(p-tolyl)-trans-2-buten-1,4-dione",Androgen receptor,48,146,,0.832299,0.73,莲子,Lianzi
9173,MOL009173,"1,4-Di(p-tolyl)-trans-2-buten-1,4-dione",Peroxisome proliferator activated receptor gamma,78,238,,0.895339,0.722,莲子,Lianzi
9173,MOL009173,"1,4-Di(p-tolyl)-trans-2-buten-1,4-dione",Prostaglandin G/H synthase 2,94,290,,0.834339,0.81,莲子,Lianzi
9173,MOL009173,"1,4-Di(p-tolyl)-trans-2-buten-1,4-dione",Beta-2 adrenergic receptor,261,766,,0.840609,0.718,莲子,Lianzi
9173,MOL009173,"1,4-Di(p-tolyl)-trans-2-buten-1,4-dione",Leukotriene A-4 hydrolase,521,3060,,0.842278,0.712,莲子,Lianzi
9173,MOL009173,"1,4-Di(p-tolyl)-trans-2-buten-1,4-dione",Amine oxidase [flavin-containing] B,565,3939,,0.828617,0.706,莲子,Lianzi
98,MOL000098,quercetin,Prostaglandin G/H synthase 1,6,20,validated,0.901555,0.716,莲子,Lianzi
98,MOL000098,quercetin,Androgen receptor,48,146,validated,0.857042,0.77,莲子,Lianzi
98,MOL000098,quercetin,Peroxisome proliferator activated receptor gamma,78,238,,0.884196,0.708,莲子,Lianzi
98,MOL000098,quercetin,Prostaglandin G/H synthase 2,94,290,validated,0.940132,0.82,莲子,Lianzi
98,MOL000098,quercetin,Heat shock protein HSP 90,444,1939,,0.963059,0.722,莲子,Lianzi
98,MOL000098,quercetin,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,,0.928716,0.74,莲子,Lianzi
98,MOL000098,quercetin,Nuclear receptor coactivator 2,3276,6241,,0.802254,0.788,莲子,Lianzi
98,MOL000098,quercetin,Dipeptidyl peptidase IV,332,952,,0.868838,0.702,莲子,Lianzi
98,MOL000098,quercetin,Aldose reductase,288,822,,0.889035,0.712,莲子,Lianzi
98,MOL000098,quercetin,Trypsin-1,2928,3176,,0.87955,0.796,莲子,Lianzi
98,MOL000098,quercetin,DNA topoisomerase II,287,817,,0.84204,0.714,莲子,Lianzi
98,MOL000098,quercetin,Thrombin,17,54,,0.935714,0.806,莲子,Lianzi
98,MOL000098,quercetin,Potassium voltage-gated channel subfamily H member 2,37,101,,0.859815,0.702,莲子,Lianzi
98,MOL000098,quercetin,Sodium channel protein type 5 subunit alpha,70,220,,0.821585,0.714,莲子,Lianzi
98,MOL000098,quercetin,Coagulation factor Xa,79,239,,0.837799,0.708,莲子,Lianzi
98,MOL000098,quercetin,Beta-2 adrenergic receptor,261,766,,0.864494,0.708,莲子,Lianzi
98,MOL000098,quercetin,Stromelysin-1,441,1926,,0.840368,0.712,莲子,Lianzi
98,MOL000098,quercetin,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.812877,0.766,莲子,Lianzi
98,MOL000098,quercetin,Coagulation factor VII,123,369,,0.801392,0.708,莲子,Lianzi
98,MOL000098,quercetin,"Nitric-oxide synthase, endothelial",95,291,,0.87242,0.754,莲子,Lianzi
98,MOL000098,quercetin,Retinoic acid receptor RXR-alpha,158,459,,0.93284,0.704,莲子,Lianzi
98,MOL000098,quercetin,Acetylcholinesterase,165,474,,0.87927,0.7,莲子,Lianzi
98,MOL000098,quercetin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.913357,0.706,莲子,Lianzi
98,MOL000098,quercetin,Amine oxidase [flavin-containing] B,565,3939,,0.801801,0.706,莲子,Lianzi
98,MOL000098,quercetin,Transcription factor p65,4565,h001,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Epidermal growth factor receptor,298,844,validated,,,莲子,Lianzi
98,MOL000098,quercetin,RAC-alpha serine/threonine-protein kinase,4490,h001,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Vascular endothelial growth factor A,740,183,validated,,,莲子,Lianzi
98,MOL000098,quercetin,G1/S-specific cyclin-D1,4214,h001,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Apoptosis regulator Bcl-2,86,273,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Bcl-2-like protein 1,4054,h001,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Proto-oncogene c-Fos,4478,h001,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Cyclin-dependent kinase inhibitor 1,4141,h001,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Eukaryotic translation initiation factor 6,4197,h001,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Apoptosis regulator BAX,4033,h001,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Caspase-9,4090,h001,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Urokinase-type plasminogen activator,346,1074,validated,,,莲子,Lianzi
98,MOL000098,quercetin,72 kDa type IV collagenase,238,707,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Matrix metalloproteinase-9,4334,h001,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Mitogen-activated protein kinase 1,354,1176,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Interleukin-10,4292,h001,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Pro-epidermal growth factor,734,1278,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Retinoblastoma-associated protein,2915,3846,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Tumor necrosis factor,265,777,validated,,,莲子,Lianzi
98,MOL000098,quercetin,Transcription factor AP-1,414,1629,validated,,,莲子,Lianzi
